href,title,price,zalog,predoplata,komissiyaarea,floor,totalArea,kitchenArea,livingArea,roomsCount,hasAirConditioner,hasDishwasher,hasFridge,hasFurniture,hasInternet,hasKitchenFurniture,hasTv,hasWashingMachine,hasBalcony,ceilingHeightM,routesList,windowsDirection,ceilingHeightM,index,komissiya
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-32-m-3-16-etazh-7188719c-4a2e-4ea8-af8e-518ad538c8a2/,"Аренда 1-комнатной квартиры 32 м², 3/16 этаж",40000,20 000 ₽,40 000 ₽,,3,32,10,16 м²,1,true,null,true,true,true,true,true,true,false,248,"{""timeMinutes"":5,""transportType"":""FOOT"",""station"":{""id"":130,""name"":""Бауманская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":14,""name"":""Красносельская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":22,""transportType"":""FOOT"",""station"":{""id"":169326,""name"":""Лефортово"",""allRoutesColorsList"":[""#89cdcf""]}",REAR,248,35.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-56-m-9-12-etazh-fc54f262-120b-468d-8beb-ad3ba809ec0e/,"Аренда 2-комнатной квартиры 56 м², 9/12 этаж",70000,70 000 ₽,70 000 ₽,,9,56,28,13 м²,2,false,false,true,true,true,true,true,true,true,"3,2","{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":72,""name"":""Динамо"",""allRoutesColorsList"":[""#4baf4f"",""#89cdcf""]}},{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":169379,""name"":""Белорусская"",""allRoutesColorsList"":[""#F7A600""]}},{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":337,""name"":""Петровский парк"",""allRoutesColorsList"":[""#89cdcf"",""#4baf4f""]}",REAR,"3,2",36.0,"50%, владельцу 50%"
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-94-m-6-25-etazh-0bf09ecd-6de7-4632-aa48-3cc3e51e9a7e/,"Аренда 3-комнатной квартиры 94 м², 6/25 этаж",75000,,,,6,94,16,50 м²,3,true,true,true,true,true,true,true,true,true,"2,8","{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":356,""name"":""Некрасовка"",""allRoutesColorsList"":[""#d68ab1""]}},{""timeMinutes"":23,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":355,""name"":""Лухмановская"",""allRoutesColorsList"":[""#d68ab1""]}},{""timeMinutes"":25,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":352,""name"":""Улица Дмитриевского"",""allRoutesColorsList"":[""#d68ab1""]}",BOTH,"2,8",37.0,
https://m2.ru/moskva/nedvizhimost/arenda-kvartiri-studii-18-m-1-5-etazh-9f8cd7fe-04da-4b07-b765-d773f366f56a/,"Аренда квартиры-студии 18 м², 1/5 этаж",32000,32 000 ₽,,,1,18,40,20 м²,null,false,false,true,true,true,true,true,true,false,"2,65","{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":169360,""name"":""Окская"",""allRoutesColorsList"":[""#d68ab1""]}},{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":222,""name"":""Кузьминки"",""allRoutesColorsList"":[""#943f90""]}},{""timeMinutes"":25,""transportType"":""FOOT"",""station"":{""id"":224,""name"":""Рязанский проспект"",""allRoutesColorsList"":[""#943f90""]}",REAR,"2,65",38.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-93-m-66-97-etazh-da98da2b-f4b4-4680-ad47-2a973d56ac1e/,"Аренда 2-комнатной квартиры 93 м², 66/97 этаж",350000,350 000 ₽,350 000 ₽,,66,93,10,75 м²,2,true,true,true,true,true,true,true,true,false,"3,6","{""timeMinutes"":5,""transportType"":""FOOT"",""station"":{""id"":147,""name"":""Международная"",""allRoutesColorsList"":[""#41BCEF"",""#d14a43""]}},{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":150,""name"":""Выставочная"",""allRoutesColorsList"":[""#41BCEF"",""#89cdcf"",""#FBCD24""]}},{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":253,""name"":""Деловой центр"",""allRoutesColorsList"":[""#89cdcf"",""#41BCEF"",""#FBCD24""]}",BOTH,"3,6",39.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-88-2-m-9-14-etazh-68eb9880-a5ae-4151-9f22-c7b462583b98/,"Аренда 3-комнатной квартиры 88,2 м², 9/14 этаж",82335,98 802 ₽,82 335 ₽,,9,88.19999694824219,9.899999618530273,"54,3 м²",3,false,false,true,true,true,true,false,true,true,"2,72","{""timeMinutes"":4,""transportType"":""FOOT"",""station"":{""id"":152,""name"":""Октябрьская"",""allRoutesColorsList"":[""#925233"",""#EA7D27""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":154,""name"":""Добрынинская"",""allRoutesColorsList"":[""#925233"",""#adacac""]}},{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":283,""name"":""Серпуховская"",""allRoutesColorsList"":[""#adacac"",""#925233""]}",BOTH,"2,72",40.0,"50%, владельцу 100%"
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-56-m-6-30-etazh-719d6d99-0c94-40be-bd98-544cc829a361/,"Аренда 1-комнатной квартиры 56 м², 6/30 этаж",50000,50 000 ₽,50 000 ₽,,6,56,12,22 м²,1,false,false,true,true,true,true,false,true,true,3,"{""timeMinutes"":1,""transportType"":""FOOT"",""station"":{""id"":274,""name"":""Тимирязевская"",""allRoutesColorsList"":[""#adacac"",""#F7A600""]}},{""timeMinutes"":18,""transportType"":""FOOT"",""station"":{""id"":275,""name"":""Дмитровская"",""allRoutesColorsList"":[""#adacac""]}},{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":6478,""name"":""Фонвизинская"",""allRoutesColorsList"":[""#BED12E""]}",FRONT,3,41.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-46-m-3-5-etazh-5e4e8b7e-8d2e-42ba-b168-78db25fd4887/,"Аренда 2-комнатной квартиры 46 м², 3/5 этаж",42000,21 000 ₽,42 000 ₽,,3,46,18,22 м²,2,false,true,true,true,true,true,false,true,false,265,"{""timeMinutes"":5,""transportType"":""FOOT"",""station"":{""id"":274,""name"":""Тимирязевская"",""allRoutesColorsList"":[""#adacac"",""#F7A600""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":275,""name"":""Дмитровская"",""allRoutesColorsList"":[""#adacac""]}},{""timeMinutes"":22,""transportType"":""FOOT"",""station"":{""id"":169333,""name"":""Дмитровская"",""allRoutesColorsList"":[""#E94282""]}",REAR,265,42.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-58-4-m-6-8-etazh-fd41d3d6-8f66-4875-a20a-902dfa461a43/,"Аренда 2-комнатной квартиры 58,4 м², 6/8 этаж",65000,65 000 ₽,65 000 ₽,,6,58.400001525878906,9,35 м²,2,false,false,true,true,true,true,true,true,true,3,"{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":36,""name"":""Университет"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":25,""transportType"":""FOOT"",""station"":{""id"":39,""name"":""Проспект Вернадского"",""allRoutesColorsList"":[""#DD201C"",""#89cdcf""]}},{""timeMinutes"":27,""transportType"":""FOOT"",""station"":{""id"":169313,""name"":""Новаторская"",""allRoutesColorsList"":[""#89cdcf""]}",REAR,3,43.0,"50%, владельцу 50%"
,,,,,,,,,,,,,,,,,,,,,,,,44.0,
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-31-5-m-5-5-etazh-097b15f1-fd5d-42a5-a4eb-3cc78ae93629/,"Аренда 1-комнатной квартиры 31,5 м², 5/5 этаж",45000,45 000 ₽,45 000 ₽,,5,31.5,5,20 м²,1,false,false,true,true,true,true,false,true,true,"2,55","{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":212,""name"":""Улица 1905 года"",""allRoutesColorsList"":[""#943f90""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":169336,""name"":""Тестовская"",""allRoutesColorsList"":[""#F7A600""]}},{""timeMinutes"":25,""transportType"":""FOOT"",""station"":{""id"":332,""name"":""Шелепиха"",""allRoutesColorsList"":[""#d14a43"",""#89cdcf""]}",FRONT,"2,55",45.0,
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-34-m-6-9-etazh-584e3e9c-b7fb-442a-8369-c815640511d5/,"Аренда 1-комнатной квартиры 34 м², 6/9 этаж",30000,30 000 ₽,30 000 ₽,,6,34,6,20 м²,1,false,false,true,true,true,true,true,true,false,"2,65","{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":226,""name"":""Выхино"",""allRoutesColorsList"":[""#943f90""]}},{""timeMinutes"":29,""transportType"":""FOOT"",""station"":{""id"":169293,""name"":""Юго-Восточная"",""allRoutesColorsList"":[""#d68ab1""]}},{""timeMinutes"":18,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":224,""name"":""Рязанский проспект"",""allRoutesColorsList"":[""#943f90""]}",FRONT,"2,65",46.0,"100%, владельцу 100%"
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-43-m-4-5-etazh-ed22da4d-6085-4a11-b6ea-78336cdecb26/,"Аренда 2-комнатной квартиры 43 м², 4/5 этаж",40000,40 000 ₽,40 000 ₽,,4,43,20,16 м²,2,false,false,true,true,true,true,true,true,true,"2,8","{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":4286,""name"":""Крымская"",""allRoutesColorsList"":[""#d14a43""]}},{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":184,""name"":""Академическая"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":22,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":181,""name"":""Ленинский проспект"",""allRoutesColorsList"":[""#EA7D27"",""#d14a43""]}",REAR,"2,8",47.0,"50%, владельцу 50%"
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-53-m-4-16-etazh-c91564f1-3ba2-41b2-a384-92382fc9329a/,"Аренда 2-комнатной квартиры 53 м², 4/16 этаж",35000,35 000 ₽,35 000 ₽,,4,53,9,32 м²,2,false,false,true,true,true,true,true,true,true,27,"{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":169372,""name"":""Трикотажная"",""allRoutesColorsList"":[""#E94282""]}},{""timeMinutes"":28,""transportType"":""FOOT"",""station"":{""id"":106,""name"":""Волоколамская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":30,""transportType"":""FOOT"",""station"":{""id"":169371,""name"":""Волоколамская"",""allRoutesColorsList"":[""#E94282""]}",FRONT,27,48.0,"50%, владельцу 50%"
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-44-m-8-9-etazh-d8553604-1bde-455a-8a9b-ff0a8f92c5ef/,"Аренда 2-комнатной квартиры 44 м², 8/9 этаж",38000,38 000 ₽,,,8,44,6,36 м²,2,false,false,true,true,true,true,true,true,false,"2,64","{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":319,""name"":""Печатники"",""allRoutesColorsList"":[""#BED12E"",""#89cdcf"",""#E94282""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":169311,""name"":""Люблино"",""allRoutesColorsList"":[""#E94282""]}},{""timeMinutes"":24,""transportType"":""FOOT"",""station"":{""id"":169294,""name"":""Депо"",""allRoutesColorsList"":[""#E94282""]}",REAR,"2,64",49.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-60-m-3-9-etazh-a6100722-c16d-4a93-b4be-b7926b41d1fa/,"Аренда 2-комнатной квартиры 60 м², 3/9 этаж",100000,100 000 ₽,100 000 ₽,,3,60,11,38 м²,2,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":214,""name"":""Пушкинская"",""allRoutesColorsList"":[""#943f90"",""#4baf4f"",""#adacac""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":75,""name"":""Тверская"",""allRoutesColorsList"":[""#4baf4f"",""#943f90"",""#adacac""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":280,""name"":""Чеховская"",""allRoutesColorsList"":[""#adacac"",""#4baf4f"",""#943f90""]}",REAR,3,50.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-120-m-3-6-etazh-9bcd0682-ee14-447e-8c17-b49539fe42a1/,"Аренда 3-комнатной квартиры 120 м², 3/6 этаж",180000,180 000 ₽,180 000 ₽,,3,120,10,92 м²,3,true,true,true,true,true,true,true,true,false,"3,6","{""timeMinutes"":4,""transportType"":""FOOT"",""station"":{""id"":179,""name"":""Китай-город"",""allRoutesColorsList"":[""#EA7D27"",""#943f90""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":22,""name"":""Лубянка"",""allRoutesColorsList"":[""#DD201C"",""#943f90""]}},{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":128,""name"":""Площадь Революции"",""allRoutesColorsList"":[""#0572b9"",""#4baf4f""]}",BOTH,"3,6",51.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-120-m-4-6-etazh-fcf086d8-2b43-40d2-b1e9-fc8aa6f417f6/,"Аренда 3-комнатной квартиры 120 м², 4/6 этаж",150000,150 000 ₽,150 000 ₽,,4,120,17,68 м²,3,true,true,true,true,true,true,true,true,false,"3,2","{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":74,""name"":""Маяковская"",""allRoutesColorsList"":[""#4baf4f""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":73,""name"":""Белорусская"",""allRoutesColorsList"":[""#4baf4f"",""#925233""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":169379,""name"":""Белорусская"",""allRoutesColorsList"":[""#F7A600""]}",FRONT,"3,2",52.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-162-m-14-17-etazh-2dcd825b-d10d-4627-9dd9-700b036ddb8e/,"Аренда 4-комнатной квартиры 162 м², 14/17 этаж",130000,130 000 ₽,130 000 ₽,,14,162,17,94 м²,4,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":169285,""name"":""Давыдково"",""allRoutesColorsList"":[""#89cdcf""]}},{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":169296,""name"":""Кунцевская"",""allRoutesColorsList"":[""#F7A600""]}},{""timeMinutes"":22,""transportType"":""FOOT"",""station"":{""id"":117,""name"":""Кунцевская"",""allRoutesColorsList"":[""#0572b9"",""#41BCEF"",""#89cdcf""]}",FRONT,3,53.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-95-6-m-4-8-etazh-9d3246a3-3ab4-451c-ae91-13046302920a/,"Аренда 3-комнатной квартиры 95,6 м², 4/8 этаж",130000,130 000 ₽,130 000 ₽,,4,95.5999984741211,12,"62,5 м²",3,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":14568,""name"":""Смоленская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":31,""name"":""Парк культуры"",""allRoutesColorsList"":[""#925233"",""#DD201C""]}",BOTH,3,54.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-100-m-4-9-etazh-5583e31f-25cc-4454-a80e-391c03fc7696/,"Аренда 3-комнатной квартиры 100 м², 4/9 этаж",180000,180 000 ₽,180 000 ₽,,4,100,12,72 м²,3,true,true,true,true,true,true,true,true,false,"3,2","{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":154,""name"":""Добрынинская"",""allRoutesColorsList"":[""#925233"",""#adacac""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":282,""name"":""Полянка"",""allRoutesColorsList"":[""#adacac""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":152,""name"":""Октябрьская"",""allRoutesColorsList"":[""#925233"",""#EA7D27""]}",BOTH,"3,2",55.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-133-3-m-7-10-etazh-96c32911-cc36-431e-83e8-0ebdf0001d01/,"Аренда 3-комнатной квартиры 133,3 м², 7/10 этаж",150000,150 000 ₽,150 000 ₽,,7,133.3000030517578,17.399999618530273,"80,7 м²",3,true,true,true,true,true,true,true,true,true,"3,1","{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":169313,""name"":""Новаторская"",""allRoutesColorsList"":[""#89cdcf""]}},{""timeMinutes"":14,""transportType"":""FOOT"",""station"":{""id"":39,""name"":""Проспект Вернадского"",""allRoutesColorsList"":[""#DD201C"",""#89cdcf""]}},{""timeMinutes"":20,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":41,""name"":""Юго-Западная"",""allRoutesColorsList"":[""#DD201C""]}",BOTH,"3,1",56.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-60-m-3-8-etazh-6aab485b-ff2a-421b-b2be-0b1011633f6e/,"Аренда 2-комнатной квартиры 60 м², 3/8 этаж",75000,75 000 ₽,75 000 ₽,,3,60,6,40 м²,2,true,false,true,true,true,true,true,true,false,3,"{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":73,""name"":""Белорусская"",""allRoutesColorsList"":[""#4baf4f"",""#925233""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":74,""name"":""Маяковская"",""allRoutesColorsList"":[""#4baf4f""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":169379,""name"":""Белорусская"",""allRoutesColorsList"":[""#F7A600""]}",FRONT,3,57.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-72-m-10-14-etazh-b1304d0b-95ba-485b-915c-73d07e078c6c/,"Аренда 3-комнатной квартиры 72 м², 10/14 этаж",100000,100 000 ₽,100 000 ₽,,10,72,9,60 м²,3,true,true,true,true,true,true,true,true,true,"3,1","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":77,""name"":""Новокузнецкая"",""allRoutesColorsList"":[""#4baf4f"",""#EA7D27"",""#FBCD24""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":180,""name"":""Третьяковская"",""allRoutesColorsList"":[""#EA7D27"",""#4baf4f"",""#FBCD24""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":79,""name"":""Павелецкая"",""allRoutesColorsList"":[""#925233"",""#4baf4f""]}",BOTH,"3,1",58.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-56-m-5-10-etazh-370f659d-9807-4ad3-b892-52359bad39d2/,"Аренда 2-комнатной квартиры 56 м², 5/10 этаж",90000,90 000 ₽,90 000 ₽,,5,56,7,30 м²,2,true,false,true,true,true,true,true,true,true,"3,2","{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":145,""name"":""Кутузовская"",""allRoutesColorsList"":[""#41BCEF"",""#d14a43""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":146,""name"":""Студенческая"",""allRoutesColorsList"":[""#41BCEF""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":150,""name"":""Выставочная"",""allRoutesColorsList"":[""#41BCEF"",""#89cdcf"",""#FBCD24""]}",REAR,"3,2",59.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-50-m-4-9-etazh-cb6451e3-5102-46de-a965-01b5dfc5c599/,"Аренда 2-комнатной квартиры 50 м², 4/9 этаж",75000,75 000 ₽,75 000 ₽,,4,50,11,34 м²,2,false,true,true,true,true,true,true,true,true,"2,7","{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":73,""name"":""Белорусская"",""allRoutesColorsList"":[""#4baf4f"",""#925233""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":278,""name"":""Менделеевская"",""allRoutesColorsList"":[""#adacac"",""#925233""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":161,""name"":""Новослободская"",""allRoutesColorsList"":[""#925233"",""#adacac""]}",REAR,"2,7",60.0,владельцу 30%
